1
NVDA
NVEE
NVR
NVRI
NVRO
NVS
NVST
NVTA
NVTK
NWE
NWL
NWLI
NWS
NWSA
NXPI
NXST
NYCB
NYT
O
OABI
OC
ODFL
OEF
OFIX
OGE
OGN
OGS
OHI
OI
OIH
OII
OIS
OKE
OKTA
OLED
OLLI
OLN
OMA0128
OMA0148
OMC
OMCL
OMF
OMI
ON
ONL
ONTO
ORA
ORCL
ORG1P1
ORI
ORLY
ORMP
OSIS
OSK
OSTK
OSUR
OTIS
OTTR
OUST
OVV
OXM
OXY
OZON@US
PAAS
PACB
PAG
PAGS
PAHC
PANW
PAR
PARA
PARAA
PATH
PATK
PAY
PAYC
PAYO
PAYX
PB
PBA
PBF
PBH
PBI
PBR
PCAR
PCG
PCH
PCOR
PCRX
PCTY
PCVX
PD
PDCO
PDD
PDS
PEAK
PEBO
PEG
PEGA
PEN
PENN
PEP
PETQ
PETS
PFE
PFG
PFGC
PFSI
PG
PGNY
PGR
PGTI
PH
PHAT
PHIN
PHM
PHOR
PI
PICK
PII
PIKK
PINC
PINS
PIPR
PJT
PKG
PKW
PLAY
PLCE
PLD
PLL
PLNT
PLOW
PLTK
PLTR
PLUG
PLUS
PLXS
PM
PMT
PNC
PNFP
PNM
PNTG
PNW
PODD
POOL
POR
POST
POWI
POWL
PPC
PPG
PPL
PRAA
PRAX
PRFT
PRG
PRGS
PRI
PRLB
PRO
PRTA
PRTS
PRU
PSA
PSEC
PSM@DE
PSMT
PSN
PSTG
PSX
PTC
PTCT
PTON
PUBM
PUM@DE
PUMP
PVH
PWR
PXD
PYPL
PZZA
QCOM
QD
QDEL
QGEN
QLD
QLYS
QNCX
QNST
QQQ
QRTEA
QRVO
QS
QSR
QTRX
QTWO
QUAL
R
RACE
RAGR
RAMP
RARE
RBA
RBC
RBLX
RCL
RCUS
RDFN
RDN
RDY
REG
REGN
RELY
REMX
REPL
REX
REXR
REYN
REZI
RF
RGA
RGEN
RGLD
RGNX
RGR
RH
RHI
RHM@DE
RIG
RIO
RIOT
RITM
RIVN
RJF
RKLB
RKT
RL
RLAY
RLMD
RMAX
RMD
RMR
RNG
RNR
ROCK
ROG
ROK
ROKU
ROL
ROP
ROST
RPD
RPM
RPV
RRBI
RRC
RRGB
RRR
RRX
RS
RSG
RSKD
RSP
RTKM
RTO
RTX
RU000A0JXTY7
RU000A1008J4
RU000A100FE5
RU000A100N12
RU000A100P85
RUN
RUS0628
RUSHA
RVLV
RVMD
RVNC
RVTY
RWE@DE
RXO
RXRX
RY
RYN
RYTM
RZD0324
RZD0527
S
SAGE
SAH
SAIA
SAIC
SAM
SANM
SAP
SAP@DE
SASR
SATS
SAVA
SAVE
SBAC
SBCF
SBGI
SBH
SBRA
SBSI
SBUX
SCCO
SCHA
SCHB
SCHD
SCHE
SCHG
SCHL
SCHW
SCI
SCL
SCSC
SCVL
SCZ
SDGR
SDS
SDY
SEAS
SEB
SEDG
SEE
SEGE2P1R
SEGE2P3R
SEIC
SF
SFBS
SFIX
SFM
SGEN
SGENperp
SGH
SGMO
SH
SHAK
SHEL
SHEN
SHL@DE
SHLS
SHOO
SHOP
SHW
SIB0924
SIBN
SIE@DE
SIG
SIGA
SIGI
SILK
SIRI
SITE
SITM
SJM
SJW
SKIN
SKLZ
SKM
SKT
SKX
SKY
SLAB
SLB
SLDB
SLF
SLG
SLGN
SLM
SLP
SLQT
SLV
SLVM
SMAR
SMG
SMH
SMP
SMPL
SMTC
SNA
SNAP
SNBR
SNDR
SNEX
SNGS
SNGSP
SNOW
SNPS
SNX
SNY
SO
SOFI
SOFL
SOHU
SON
SONO
SONY
SOXL
SOXS
SOXX
SP
SPB@US
SPBE
SPCE
SPDW
SPG
SPGI
SPHR
SPLG
SPLK
SPLV
SPNS
SPOT
SPR
SPSB
SPSC
SPT
SPXL
SPXS
SPXU
SPY
SPYD
SQ
SQQQ
SQSP
SR
SRC
SRCE
SRCL
SRDX
SRE
SRI
SRPT
SSB
SSD
SSNC
SSTI
SSTK
STAA
STAG
STBA
STC
STE
STEM
STLA
STLD
STM1P2
STNE
STOK
STRA
STT
STWD
STX
STZ
SU
SUI
SUPN
SVEC1P1
SWAV
SWBI
SWI
SWK
SWKS
SWN
SWTX
SWX
SXI
SXT
SYF
SYK
SYNA
SYY
SZU@DE
T
TAK
TAL
TAP
TASK
TATN
TATNP
TBF
TCBI
TCBK
TCMD
TCS
TCX
TD
TDC
TDEU01
TDEU03
TDG
TDOC
TDS
TDY
TEAM
TECH
TECL
TEL
TENB
TER
TEVA
TEX
TFC
TFII
TFIN
TFM01
TFX
TGNA
TGT
TGTX
THD
THG
THO
THRM
THS
TIP
TJX
TKA@DE
TKKclA1
TKKclA2
TKKclA3
TKKclB
TKO
TKR
TLS
TLT
TLX@DE
TM
TMF
TMHC
TMO
TMUS
TNA
TNC
TNDM
TNET
TNL
TOL
TOST
TPB
TPG
TPH
TPIC
TPL
TPR
TPX
TQQQ
TREE
TREX
TRGP
TRHC
TRI
TRIP
TRMB
TRMK
TRNFP
TRNO
TROW
TRP
TRS
TRU
TRUP
TRV
TRY0130
TRY0141
TRY0225
TRY0228
TRY0234
TRY0327
TRY0330
TRY0336
TRY1028
TSCO
TSLA
TSM
TSN
TSVT
TT
TTC
TTD
TTE
TTEC
TTEK
TTEL0225
TTGT
TTMI
TTT
TTWO
TUR
TVTX
TW
TWLO
TWNK
TWOU
TWST
TXG
TXN
TXRH
TXT
TYL
U
UA
UAA
UAL
UBER
UBS
UBSI
UBT
UCTT
UDMY
UDOW
UDR
UEC
UEIC
UFCS
UFPI
UGI
UHS
UI
ULTA
UMBF
UN01@DE
UNF
UNFI
UNH
UNM
UNP
UPBD
UPS
UPST
UPWK
URBN
URI
URTY
USB
USFD
USM
USMV
USNA
USPH
UTDI@DE
UTHR
UTL
UUUU
UVV
V
VAC
VAKI0324
VAL
VALE
VAR1@DE
VBR
VC
VCEL
VCIT
VCLT
VCSH
VCYT
VDE
VEA
VEEV
VEON
VERU
VERV
VET
VEU
VFC
VGK
VIAV
VIB3@DE
VICR
VIG
VIPS
VIR
VIRT
VIS
VKCO
VLO
VLUE
VMC
VMEO
VMI
VMW
VNA@DE
VNDA
VNO
VNT
VO
VOD
VOO
VOT
VOW@DE
VOW3@DE
VOYA
VPG
VPL
VREX
VRNS
VRNT
VRSK
VRSN
VRT
VRTS
VRTV
VRTX
VSAT
VSCO
VSH
VSS
VST
VSTO
VTI
VTNR
VTR
VTRS
VTS
VTSC@DE
VTV
VUZI
VV
VVV
VVX
VWO
VXF
VXRT
VXUS
VYMI
VZ
VZIO
W
WAB
WABC
WAFD
WAL
WAT
WB
WBA
WBD
WBS
WCC
WCLD
WCN
WD
WDAY
WDC
WDFC
WEC
WELL
WERN
WEX
WFC
WGO
WH
WHD
WHR
WING
WIRE
WISH
WIX
WK
WKC
WKHS
WLK
WM
WMB
WMG
WMS
WMT
WOLF
WOR
WPC
WPM
WRB
WRBY
WRK
WRLD
WSC
WSFS
WSM
WSO
WST
WTFC
WTM
WTRG
WTS
WTTR
WTW
WU
WW
WWD
WWW
WY
WYNN
X
XEL
XENE
XHB
XLB
XLC
XLF
XLI
XLP
XLRE
XLU
XLV
XLY
XMTR
XNCR
XOM
XP
XPEL
XPO
XRAY
XRX
XS0191754729
XS0885736925
XS1577953174
XS1693971043
XSD
XYL
YELP
YETI
YEXT
YINN
YMAB
YNDX@US
YUM
YUMC
YY
Z
ZBH
ZBRA
ZD
ZG
ZI
ZIM
ZIMV
ZION
ZIP
ZLAB
ZM
ZNTL
ZS
ZTS
ZUMZ
ZUO
ZWS
ZYNE
ZYXI
